id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,id_victim,type,situation,circumstances,deathDate,personType,age,ageGroup,genre,race,place,serviceStatus,qualifications,politicalPosition,politicalStatus,partie,coorporation,agentPosition,agentStatus,unit
67027,"Rua Vale do Queimadinho - Lapinha, Salvador - BA",Nordeste,Bahia,SALVADOR,LAPINHA,,,-12.958577055223595,-38.49823512513122,"18/09/2024, 16:00:00",false,false,,Tentativa/Roubo,,,false,65d6282a-06f6-4972-b643-2b6a55961b7a,People,dead,Sem identificação,"18/09/2024, 16:00:00",Civilian,22,adulto,homem cis,Negra,sem identificação,de folga,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67028,"R. Barão de Macaúbas - Macaúbas, Salvador - BA",Nordeste,Bahia,SALVADOR,MACAUBAS,,,-12.965076083348386,-38.49596896553316,"18/09/2024, 16:15:00",false,false,,Homicidio/Tentativa,,Perseguição,false,7fffbc7b-e5bd-4c5d-974f-b33c7ad85a71,People,dead,Sem identificação,"18/09/2024, 16:15:00",Civilian,52,adulto,homem cis,Negra,sem identificação,de folga,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67035,"Dique da Boa Vista do São Caetano  - Boa Vista de São Caetano, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,BOA VISTA DE SÃO CAETANO,DIQUE DA BOA VISTA DE SAO CAETANO,,-12.9268226,-38.4789383,"19/09/2024, 05:15:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,3b1d2353-6f45-46b0-b9c8-fe6eb87b9dc4,People,dead,Sem identificação,"19/09/2024, 05:15:00",Civilian,57,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67054,"R. Martacênia, Águas Claras, Salvador - BA, 41310-160, Brasil",Nordeste,Bahia,SALVADOR,AGUAS CLARAS,,,-12.895855532908612,-38.432607330347906,"19/09/2024, 19:00:00",false,false,,Homicidio/Tentativa,,,false,4573a816-6ae0-4c48-8da0-c7a9c50db094,People,dead,Sem identificação,"19/09/2024, 19:00:00",Civilian,,adulto,homem cis,Negra,automóvel,de folga,Outros/Motorista de aplicativo,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67062,"Cajazeiras 4, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CAJAZEIRAS IV,,,-12.8965479,-38.4254336,"20/09/2024, 14:00:00",true,true,PM (RONDESP/CENTRAL),Ação policial,,,false,a7032ed6-8f97-4d9e-803e-06abbd2cc75b,People,dead,Sem identificação,"20/09/2024, 14:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67057,"Av. Oceano Pacífico. Recanto das Ilhas - São Marcos, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,SAO MARCOS,,,-12.930634569038533,-38.432333645597744,"20/09/2024, 23:30:00",false,true,,Briga,,Bar,false,5b883389-01a7-4519-b5c6-77c2919a731b,People,dead,Sem identificação,"20/09/2024, 23:30:00",Agent,45,adulto,homem cis,Negra,bar,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,soldado,fora de serviço,37ªCIPM
67068,"Rua da Romã, Conjunto Arvoredo - Tancredo Neves, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,BEIRU/TANCREDO NEVES,,ARVOREDO,-12.939541049805758,-38.450740728468574,"21/09/2024, 19:00:00",false,false,,Disputa,,Bar,true,8cc92e1a-b984-4891-b50a-78fccfccc9a1,People,dead,Chacina,"21/09/2024, 19:00:00",Civilian,,adulto,homem cis,Negra,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67068,"Rua da Romã, Conjunto Arvoredo - Tancredo Neves, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,BEIRU/TANCREDO NEVES,,ARVOREDO,-12.939541049805758,-38.450740728468574,"21/09/2024, 19:00:00",false,false,,Disputa,,Bar,true,c9f68e8d-9302-4c33-a8d4-340ace299cc0,People,dead,Chacina,"21/09/2024, 19:00:00",Civilian,,adulto,homem cis,Negra,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67068,"Rua da Romã, Conjunto Arvoredo - Tancredo Neves, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,BEIRU/TANCREDO NEVES,,ARVOREDO,-12.939541049805758,-38.450740728468574,"21/09/2024, 19:00:00",false,false,,Disputa,,Bar,true,743b6762-2651-41ea-8732-ad2e88d0a713,People,dead,Chacina,"22/09/2024, 19:00:00",Civilian,,adulto,homem cis,Negra,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67068,"Rua da Romã, Conjunto Arvoredo - Tancredo Neves, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,BEIRU/TANCREDO NEVES,,ARVOREDO,-12.939541049805758,-38.450740728468574,"21/09/2024, 19:00:00",false,false,,Disputa,,Bar,true,57012831-dc34-4337-9dee-7698cab1f6fc,People,dead,Chacina,"22/09/2024, 19:00:00",Civilian,,adulto,não identificado,Negra,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67069,"Santa Luzia, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,SANTA LUZIA,,,-12.932964653298972,-38.488531655766046,"21/09/2024, 19:00:00",true,true,RONDESP BTS,Ação policial,,,false,c9c6950d-ac65-4383-ba90-caec297d2d57,People,dead,Sem identificação,"21/09/2024, 19:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67070,"R. Santana, KM-17 - Itapuã, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,ITAPUA,,,-12.933348326791133,-38.363969973658946,"22/09/2024, 05:00:00",true,true," RONDESP ATLÂNTICO e 15ª CIPM",Operação policial,,,false,40543c56-20eb-4c53-a120-a47b473d273c,People,dead,Sem identificação,"22/09/2024, 05:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67074,"Inferninho - Mata Escura, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,MATA ESCURA,,INFERNINHO (MATA ESCURA),-12.929360958500839,-38.45799160552253,"22/09/2024, 11:00:00",true,true,RONDESP (CENTRAL),Ação policial,,,false,d89a86e2-0e69-425b-8632-11eb62e08db0,People,dead,Sem identificação,"22/09/2024, 11:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67113,"R. Nova Divinéia - Periperi, Salvador - BA, 40727-135, Brasil",Nordeste,Bahia,SALVADOR,PERIPERI,,,-12.870782971998148,-38.47290350416908,"23/09/2024, 22:00:00",false,false,,Homicidio/Tentativa,,,false,78b26763-325e-4216-830c-228a324bd0e2,People,dead,Sem identificação,"23/09/2024, 22:00:00",Civilian,29,adulto,mulher cis,Negra,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67106,"Forno - Engenho Velho da Federacao, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,ENGENHO VELHO DA FEDERACAO,,FORNO,-13.0035333,-38.4986043,"23/09/2024, 23:00:00",true,true,PM (RONDESP/ATLANTICO),Ação policial,,,false,46e95156-f3c7-413a-8574-d9c729a5d168,People,dead,Sem identificação,"23/09/2024, 23:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67104,"R. Edmundo Spínola do Km 17, Baixa da Jega, KM 17 - Itapuã, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,ITAPUA,BAIRRO 17 (KM 17),BAIXA DA JEGA (KM 17 - ITAPUA),-12.932666913831849,-38.36455394130219,"24/09/2024, 01:00:00",true,true,PM (RONDESP/ATLANTICO),Disputa,,,false,8afaeaff-2c14-451a-97a1-9f61c97adcaa,People,wounded,Sem identificação,,Civilian,,adulto,não identificado,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67118,"Mercado Modelo Via Visconde de Cayru - Praça Visconde de Cayru, Comercio, Salvador - BA, 40015-170, Brasil",Nordeste,Bahia,SALVADOR,COMERCIO,,,-12.973194818477367,-38.51383917192412,"24/09/2024, 10:00:00",false,true,,Tentativa/Roubo,,,false,6bef95e7-be5f-4504-a599-a7067ff2e66d,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67118,"Mercado Modelo Via Visconde de Cayru - Praça Visconde de Cayru, Comercio, Salvador - BA, 40015-170, Brasil",Nordeste,Bahia,SALVADOR,COMERCIO,,,-12.973194818477367,-38.51383917192412,"24/09/2024, 10:00:00",false,true,,Tentativa/Roubo,,,false,de052525-d51a-4ab8-b7cc-7c0014653c88,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67124,"Tv. Batista, Baixa do Manu- Pernambués, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PERNAMBUES,,BAIXA DO MANU,-12.97246595182775,-38.4578880829058,"24/09/2024, 12:00:00",true,true,1ª CIPM (PETO),Ação policial,,,false,5095336c-5584-4444-945c-e7c214f8454c,People,dead,Sem identificação,"24/09/2024, 12:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67128,"Tv. Jutahy Magalhaes, Beco do Bozó - Pau da Lima, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PAU DA LIMA,,BECO DO BOZO,-12.91689777494854,-38.443542011079785,"24/09/2024, 23:00:00",false,false,,Homicidio/Tentativa,,,false,0b927866-82c8-4644-9315-469edaac32a4,People,dead,Sem identificação,"24/09/2024, 23:00:00",Civilian,,adulto,homem cis,Não identificado,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67166,"R. Ruy Barbosa - Nazaré, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,NAZARE,,,-12.979157101278663,-38.50643819374175,"26/09/2024, 09:00:00",true,true,PM (RONDESP/BTS),Ação policial,,,false,89c9ab8c-b2a9-43e2-a8a3-87e204c3a366,People,dead,Sem identificação,"26/09/2024, 09:00:00",Civilian,25,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67162,"Av. Jequitaia, Pilar  - Comercio, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,COMERCIO,,PILAR (COMERCIO),-12.965396822012776,-38.50699096220831,"26/09/2024, 09:30:00",true,true," Rondesp BTS  e 16ª CIPM",Operação policial,,,false,9b0372c0-2d61-4f74-bda8-f7aed337cc78,People,dead,Sem identificação,"26/09/2024, 10:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67164,"Av. Lafayete Coutinho (Av. Contorno) - Comércio, Salvador - BA, 40015-160, Brasil",Nordeste,Bahia,SALVADOR,COMERCIO,,,-12.98029525406827,-38.518580526482125,"26/09/2024, 16:30:00",false,false,,Homicidio/Tentativa,,"Perseguição,Ataques armados sobre rodas",false,b19cb179-7de6-47e8-b934-1a41ca2d7c45,People,dead,Sem identificação,"26/09/2024, 16:30:00",Civilian,32,adulto,homem cis,Negra,outros,em serviço,"Mototaxista ",não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67164,"Av. Lafayete Coutinho (Av. Contorno) - Comércio, Salvador - BA, 40015-160, Brasil",Nordeste,Bahia,SALVADOR,COMERCIO,,,-12.98029525406827,-38.518580526482125,"26/09/2024, 16:30:00",false,false,,Homicidio/Tentativa,,"Perseguição,Ataques armados sobre rodas",false,c79fe49c-b911-49a4-ae9a-ba7ebbd5cc41,People,dead,Sem identificação,"26/09/2024, 16:30:00",Civilian,38,adulto,homem cis,Negra,outros,de folga,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67181,"Calafate - Fazenda Grande do Retiro, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,FAZENDA GRANDE DO RETIRO,,CALAFATE,-12.944701697667618,-38.4776484546825,"27/09/2024, 11:00:00",true,true,9ª CIPM (PETO),Ação policial,,,false,95b03265-961d-4fc9-ba9e-b92c4a83e3cf,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67181,"Calafate - Fazenda Grande do Retiro, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,FAZENDA GRANDE DO RETIRO,,CALAFATE,-12.944701697667618,-38.4776484546825,"27/09/2024, 11:00:00",true,true,9ª CIPM (PETO),Ação policial,,,false,3afe13e2-a705-47d3-ba94-2831dfbb489c,People,dead,Sem identificação,"27/09/2024, 11:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67181,"Calafate - Fazenda Grande do Retiro, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,FAZENDA GRANDE DO RETIRO,,CALAFATE,-12.944701697667618,-38.4776484546825,"27/09/2024, 11:00:00",true,true,9ª CIPM (PETO),Ação policial,,,false,acd42945-f240-49f7-bf52-5066dc9fb41a,People,dead,Sem identificação,"27/09/2024, 11:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67180,"Alagados - Uruguai, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,URUGUAI,ALAGADOS,,-12.92725966067105,-38.48739491043339,"27/09/2024, 12:00:00",true,true,RONDESP (BTS),Ação policial,,,false,475bbbdd-a35c-44bd-9b89-306dbb152045,People,dead,Sem identificação,"27/09/2024, 12:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67182,"R. da Jamaica - Parmac - Bairro da Paz, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,BAIRRO DA PAZ,,PARMAC (BAIRRO DA PAZ),-12.924934702602064,-38.37261192364136,"27/09/2024, 13:00:00",true,true,"15ª CIPM, GRAER",Operação policial,,,false,ddffdb5e-4a57-465c-806f-e8e93c7602a5,People,dead,Sem identificação,"27/09/2024, 13:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67182,"R. da Jamaica - Parmac - Bairro da Paz, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,BAIRRO DA PAZ,,PARMAC (BAIRRO DA PAZ),-12.924934702602064,-38.37261192364136,"27/09/2024, 13:00:00",true,true,"15ª CIPM, GRAER",Operação policial,,,false,033810d3-4ae3-4c75-95a2-fdd14984b9db,People,dead,Sem identificação,"27/09/2024, 13:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67183,"Av. Antônio Carlos Magalhães - Alto do Saldanha, Brotas, Salvador - BA, 40280-000, Brasil",Nordeste,Bahia,SALVADOR,BROTAS,,ALTO DO SALDANHA (BROTAS),-12.991852254025014,-38.475398023442985,"27/09/2024, 15:00:00",false,false,,Homicidio/Tentativa,,,false,d0844bbe-d282-4a69-83db-74567aff036a,People,dead,Sem identificação,"27/09/2024, 15:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67186,"R. Ten. Valmir Alcântara, Conjunto Baía de Todos os Santos (19 BC) - Cabula, Salvador - BA",Nordeste,Bahia,SALVADOR,CABULA,,,-12.954044702016729,-38.46639058385314,"27/09/2024, 17:00:00",false,false,,Tentativa/Roubo,,,false,53a957ba-f722-408d-91d3-0c6b0c43c0ee,People,wounded,Bala perdida,,Civilian,,adulto,mulher cis,Não identificado,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67197,"R. Souza Uzel - Federação, Salvador - BA",Nordeste,Bahia,SALVADOR,BROTAS,,,-12.9976538082544,-38.51147233397301,"27/09/2024, 19:00:00",false,false,,Homicidio/Tentativa,,,false,a41808db-8870-4405-af97-6a4852abd1dd,People,dead,Sem identificação,"27/09/2024, 19:00:00",Civilian,21,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67204,"R. Nilo Peçanha - Calçada, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CALCADA,,,-12.944444595362457,-38.49738930046687,"27/09/2024, 22:00:00",false,false,,Tortura,,,false,83702d57-f5b4-415f-b299-e9e6c647a4ea,People,dead,Sem identificação,"28/09/2024, 22:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67203," Rio Sena, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,RIO SENA,,,-12.880922503163593,-38.46806795569069,"28/09/2024, 14:00:00",true,true,18 CIPM (PETO),Ação policial,,,false,98e26aa2-de99-4f25-96cb-eb5a31a10d5b,People,dead,Sem identificação,"28/09/2024, 14:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67206,"Baixa do Manu - Pernambués, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PERNAMBUES,,BAIXA DO MANU,-12.971991168370426,-38.4574704651165,"28/09/2024, 18:00:00",true,true,PATAMO,Ação policial,,,false,ce936c3b-9742-474e-84e1-4ad2ef61c3ab,People,dead,Sem identificação,"28/09/2024, 18:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67206,"Baixa do Manu - Pernambués, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PERNAMBUES,,BAIXA DO MANU,-12.971991168370426,-38.4574704651165,"28/09/2024, 18:00:00",true,true,PATAMO,Ação policial,,,false,7848f9c1-8c9c-4c13-af1e-40b8ea0f33ab,People,dead,Sem identificação,"28/09/2024, 18:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67205,"R. São Pedro - Vila Canária, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,VILA CANARIA,,,-12.908851501973341,-38.44340585770175,"29/09/2024, 05:00:00",false,false,,Homicidio/Tentativa,,,false,73786f5b-d9e8-414a-b42a-e689be6b860d,People,dead,Sem identificação,"29/09/2024, 05:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67217,"R. da Boa Paz,  Buraco do Peba - Sete de Abril, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,SETE DE ABRIL,,BURACO DO PEBA  (SETE DE ABRIL),-12.917564659969674,-38.43177890622051,"29/09/2024, 17:00:00",false,false,,Homicidio/Tentativa,,,false,7c9d69b7-3e40-4b7e-8d65-1390ba485b99,People,dead,Sem identificação,"29/09/2024, 17:00:00",Civilian,20,adulto,homem cis,Não identificado,sem identificação,não identificado,Entregador / Motoboy,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67223,"Rua  Botafogo, Parque Jocelia - Sussuarana, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,SUSSUARANA,,PARQUE JOCELIA,-12.937891402612706,-38.44997759261772,"29/09/2024, 18:00:00",false,false,,Homicidio/Tentativa,,,false,023bd2ee-1916-401a-9d1e-aae6f94a1c71,People,dead,Sem identificação,"29/09/2024, 18:00:00",Civilian,,adulto,homem cis,Branca,sem identificação,de folga,Mototaxista /Entregador / Motoboy,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67224,"R. 28 de Abril, Horta - Pernambués, Salvador - BA",Nordeste,Bahia,SALVADOR,PERNAMBUES,,HORTA (PERNAMBUES),-12.969279379321303," -38.45383015342744","30/09/2024, 07:00:00",false,false,,Homicidio/Tentativa,,,false,594942f6-808c-4c09-a730-32bdd917fd93,People,dead,Sem identificação,"30/09/2024, 07:00:00",Civilian,42,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67226,"Conjunto Joanes Centro Oeste, Península de Joanes - Lobato, Salvador - BA",Nordeste,Bahia,SALVADOR,LOBATO,PENINSULA DE JOANES,CONJUNTO JOANES (ALAGADOS),-12.925052058164573,-38.48751801964196,"30/09/2024, 11:00:00",false,false,,Homicidio/Tentativa,,,false,68f77ffc-1fd6-41c2-8083-8442be9188fd,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67227,"R. Eng. Hamilton Lopes, Campo Velho - Cosme de Farias, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,COSME DE FARIAS,,CAMPO VELHO,-12.979240377877698,-38.48679848717179,"30/09/2024, 17:00:00",true,true,RONDESP ATLÂNTICO,Ação policial,,,false,93c7cdf3-2451-4031-a73f-c32e18e356b5,People,dead,Sem identificação,"30/09/2024, 17:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67232,"R. Rio do Meio, Itacaranha - Salvador - BA",Nordeste,Bahia,SALVADOR,ITACARANHA,,,-12.887555340780189,-38.478617818524974,"01/10/2024, 05:00:00",false,false,,Homicidio/Tentativa,,Bar,false,8d133c67-2e64-46fc-9454-efc838354e35,People,dead,Sem identificação,"01/10/2024, 05:00:00",Civilian,25,adulto,homem cis,Branca,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67241,"Praça do Uruguai - Alagados - Uruguai, Salvador - BA, 40450-385, Brasil",Nordeste,Bahia,SALVADOR,URUGUAI,ALAGADOS,,-12.928884246588174,-38.49206828923979,"01/10/2024, 12:00:00",true,true,GÊMEOS,Ação policial,,,false,eab0661d-5892-4455-85d2-823b70e56983,People,dead,Sem identificação,"01/10/2024, 18:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67242,"Av. Nestor Duarte - Brejal - São Caetano, Salvador - BA, 40391-200, Brasil",Nordeste,Bahia,SALVADOR,SAO CAETANO,,BREJAL (SAO CAETANO),-12.935403180073058,-38.48635169246212,"01/10/2024, 16:00:00",false,true,,Tentativa/Roubo,,,false,05686b94-9ecb-43c3-86c7-abfa4dbf953f,People,dead,Sem identificação,"01/10/2024, 16:00:00",Civilian,15,adolescente,homem cis,Negra,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67252," Alto do Cruzeiro, Cosme de Farias, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,COSME DE FARIAS,,ALTO DO CRUZEIRO,-12.9820705,-38.4832915,"02/10/2024, 09:30:00",true,true,PC-6ª DT,Ação policial,,,false,c6ea26d9-bd82-4a77-9c25-400636c40000,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67252," Alto do Cruzeiro, Cosme de Farias, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,COSME DE FARIAS,,ALTO DO CRUZEIRO,-12.9820705,-38.4832915,"02/10/2024, 09:30:00",true,true,PC-6ª DT,Ação policial,,,false,98005c1b-0236-4687-82d3-806d62c6838b,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67256,"Tancredo Neves, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,BEIRU/TANCREDO NEVES,,,-12.9496638897825,-38.45308488646077,"02/10/2024, 15:30:00",true,true,"23ª CIPM, RONDESP (CENTRAL), GÊMEOS, APOLO",Ação policial,,,false,1db9e458-b74c-43f9-9433-235986b74023,People,dead,Sem identificação,"02/10/2024, 15:30:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67257,"UNEB - Rua Silveira Martins - Cabula, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CABULA,,,-12.952777,-38.4594595,"02/10/2024, 17:00:00",false,false,,Disputa,,,false,4aaf8bd4-4760-401c-a100-6e1e2646203b,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,unidade de ensino,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67271,"Pero Vaz, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PERO VAZ,,,-12.950195783977763," -38.49078365366585","02/10/2024, 18:00:00",false,false,,Homicidio/Tentativa,,,false,c97af2b3-3b18-44bf-a77f-5ee31c8658bd,People,dead,Sem identificação,"01/10/2024, 23:00:00",Civilian,33,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67260,"Pau da Lima, Salvador - BA",Nordeste,Bahia,SALVADOR,PAU DA LIMA,,,-12.923766372535688,-38.446821566085,"02/10/2024, 19:00:00",true,true,47ª CIPM,Ação policial,,,false,0ddb1387-defc-46be-ae0c-b8043771135e,People,dead,Sem identificação,"02/10/2024, 19:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67276,"Av. Porto dos Mastros - Areal da Ribeira - Ribeira, Salvador - BA, 40421-520, Brasil",Nordeste,Bahia,SALVADOR,RIBEIRA,AREAL,,-12.916601051815528,-38.494898843698394,"03/10/2024, 13:00:00",false,false,,Homicidio/Tentativa,,,false,1131ad80-25e7-404d-a9bc-4c1df4d6c7ae,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
67276,"Av. Porto dos Mastros - Areal da Ribeira - Ribeira, Salvador - BA, 40421-520, Brasil",Nordeste,Bahia,SALVADOR,RIBEIRA,AREAL,,-12.916601051815528,-38.494898843698394,"03/10/2024, 13:00:00",false,false,,Homicidio/Tentativa,,,false,49faa398-e6c4-4bb1-8c48-470b79ffb3fa,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
